datetime,Dry mixing ratio of species O3 (mol mol-1 dry),Dry mixing ratio of species NO (mol mol-1 dry),Dry mixing ratio of species NO2 (mol mol-1 dry),OH concentration immediately after chemistry (molec cm-3),HO2 concentration immediately after chemistry (mol mol-1),Photolysis rate for O3 -> O1D (s-1),Photolysis rate for species NO2 (s-1)
2016-01-01 00:30:00,2.9254904e-08,1.1973408e-13,6.0812876e-11,3266.7632,1.171684e-13,0.0,0.0
2016-01-01 01:30:00,2.9221502e-08,1.1808921e-13,6.2489056e-11,3172.534,1.1350221e-13,0.0,0.0
2016-01-01 02:30:00,2.9191112e-08,1.1654e-13,6.3880345e-11,3071.4624,1.0977028e-13,0.0,0.0
2016-01-01 03:30:00,2.916437e-08,1.1580873e-13,6.4766206e-11,2978.9802,1.064152e-13,0.0,0.0
2016-01-01 04:30:00,2.9140594e-08,1.1527414e-13,6.529167e-11,2906.3616,1.0378566e-13,0.0,0.0
2016-01-01 05:30:00,2.911946e-08,1.1513213e-13,6.5570105e-11,2834.9202,1.0118274e-13,0.0,0.0
2016-01-01 06:30:00,2.9100434e-08,1.1538746e-13,6.570023e-11,2773.6755,9.8824256e-14,0.0,0.0
2016-01-01 07:30:00,2.9082814e-08,1.1530773e-13,6.567938e-11,2730.5427,9.7058246e-14,0.0,0.0
2016-01-01 08:30:00,2.9033394e-08,1.5327445e-12,4.444154e-11,51241.613,4.5132767e-13,1.499987e-07,0.00048493032
2016-01-01 09:30:00,2.894434e-08,6.1022368e-12,3.299448e-11,482895.22,2.2816918e-12,2.1931141e-06,0.0030651744
2016-01-01 10:30:00,2.884506e-08,8.668643e-12,2.7631338e-11,1378263.5,5.195509e-12,9.958693e-06,0.005618954
2016-01-01 11:30:00,2.8737217e-08,9.11175e-12,2.450971e-11,2426317.5,8.013818e-12,2.5661842e-05,0.0070334715
2016-01-01 12:30:00,2.8601047e-08,8.934072e-12,2.2473917e-11,3263136.2,9.980055e-12,4.81929e-05,0.007839931
2016-01-01 13:30:00,2.8446415e-08,8.659952e-12,2.1234441e-11,3637859.0,1.082858e-11,7.387152e-05,0.00817456
2016-01-01 14:30:00,2.8306133e-08,8.341476e-12,2.0620098e-11,3437604.0,1.0451465e-11,9.7875745e-05,0.008011258
2016-01-01 15:30:00,2.82087e-08,7.935602e-12,2.0505476e-11,2730486.5,8.894957e-12,0.00011601851,0.0073672053
2016-01-01 16:30:00,2.8169707e-08,7.2198957e-12,2.0728905e-11,1723438.8,6.327501e-12,0.00012628442,0.006206298
2016-01-01 17:30:00,2.8181445e-08,5.307118e-12,2.0965086e-11,720367.44,3.1768431e-12,0.00012978811,0.0040752282
2016-01-01 18:30:00,2.8241367e-08,1.6453245e-12,1.9509028e-11,125356.85,7.947343e-13,0.00013023836,0.0011244147
2016-01-01 19:30:00,2.8331561e-08,3.2773307e-13,2.4295248e-11,3935.345,1.3120528e-13,0.00013023932,2.316614e-06
2016-01-01 20:30:00,2.8382537e-08,2.1443622e-13,3.3131962e-11,3052.6567,1.0740343e-13,0.00013023932,0.0
2016-01-01 21:30:00,2.8432922e-08,1.5413169e-13,3.9950356e-11,2785.8452,9.871755e-14,0.00013023932,0.0
2016-01-01 22:30:00,2.8488477e-08,1.3412391e-13,4.48821e-11,2706.078,9.6367155e-14,0.00013023932,0.0
2016-01-01 23:30:00,2.8545292e-08,1.279974e-13,4.868923e-11,2680.223,9.570872e-14,0.00013023932,0.0
2016-01-02 00:30:00,2.8600283e-08,1.25963e-13,5.199422e-11,2687.8687,9.5629207e-14,0.00013023932,0.0
2016-01-02 01:30:00,2.864778e-08,1.263937e-13,5.4999377e-11,2694.979,9.548504e-14,0.00013023932,0.0
2016-01-02 02:30:00,2.8687012e-08,1.2641411e-13,5.758171e-11,2696.6782,9.5346914e-14,0.00013023932,0.0
2016-01-02 03:30:00,2.8721935e-08,1.2682493e-13,5.944338e-11,2693.6545,9.511363e-14,0.00013023932,0.0
2016-01-02 04:30:00,2.875676e-08,1.2637854e-13,6.064884e-11,2683.881,9.465398e-14,0.00013023932,0.0
2016-01-02 05:30:00,2.8796308e-08,1.253279e-13,6.130566e-11,2666.9922,9.393611e-14,0.00013023932,0.0
2016-01-02 06:30:00,2.8849321e-08,1.2373415e-13,6.161325e-11,2654.759,9.3276325e-14,0.00013023932,0.0
2016-01-02 07:30:00,2.8910735e-08,1.2274921e-13,6.155285e-11,2653.5776,9.2947846e-14,0.00013023932,0.0
2016-01-02 08:30:00,2.8951694e-08,1.5074587e-12,4.2169757e-11,54128.36,4.772219e-13,0.00013039667,0.00050035643
2016-01-02 09:30:00,2.8972737e-08,6.2960696e-12,3.2485414e-11,533493.44,2.4909432e-12,0.0001325563,0.0032215307
2016-01-02 10:30:00,2.8998011e-08,9.0082004e-12,2.8045084e-11,1514553.1,5.723342e-12,0.0001406969,0.0057891286
2016-01-02 11:30:00,2.9012938e-08,9.507858e-12,2.523946e-11,2646409.5,8.807419e-12,0.00015707931,0.0072041675
2016-01-02 12:30:00,2.8994736e-08,9.401352e-12,2.3452325e-11,3554779.8,1.0978492e-11,0.00018055137,0.008022009
2016-01-02 13:30:00,2.8963777e-08,9.186522e-12,2.2445226e-11,3970645.2,1.19561696e-11,0.00020725929,0.008358098
2016-01-02 14:30:00,2.8939219e-08,8.940388e-12,2.2072837e-11,3775726.0,1.1635783e-11,0.00023224078,0.008202223
2016-01-02 15:30:00,2.8947078e-08,8.615957e-12,2.2230108e-11,3033027.5,1.0047009e-11,0.0002511893,0.007566738
2016-01-02 16:30:00,2.9011021e-08,8.016641e-12,2.2894204e-11,1952208.6,7.326759e-12,0.00026198925,0.0064171315
2016-01-02 17:30:00,2.9126964e-08,6.176603e-12,2.383335e-11,843761.56,3.838767e-12,0.00026572665,0.0043131104
2016-01-02 18:30:00,2.9281678e-08,2.0129983e-12,2.3224696e-11,149831.0,9.779808e-13,0.0002662077,0.0012162371
2016-01-02 19:30:00,2.9438668e-08,3.6051031e-13,2.881849e-11,4248.6294,1.3734909e-13,0.00026620872,2.5200272e-06
2016-01-02 20:30:00,2.9528005e-08,2.326281e-13,3.8889683e-11,3450.3184,1.181757e-13,0.00026620872,0.0
2016-01-02 21:30:00,2.9594924e-08,1.7047168e-13,4.6991386e-11,3273.6626,1.13130534e-13,0.00026620872,0.0
2016-01-02 22:30:00,2.9646811e-08,1.5064084e-13,5.303791e-11,3252.5583,1.1318694e-13,0.00026620872,0.0
2016-01-02 23:30:00,2.9686065e-08,1.431801e-13,5.768817e-11,3267.4365,1.1429625e-13,0.00026620872,0.0
2016-01-03 00:30:00,2.9716297e-08,1.397699e-13,6.1306384e-11,3284.1064,1.1532421e-13,0.00026620872,0.0
2016-01-03 01:30:00,2.9740084e-08,1.3834375e-13,6.398623e-11,3296.6238,1.1609454e-13,0.00026620872,0.0
2016-01-03 02:30:00,2.9761312e-08,1.365531e-13,6.57561e-11,3300.591,1.1644643e-13,0.00026620872,0.0
2016-01-03 03:30:00,2.9782504e-08,1.3495078e-13,6.671083e-11,3298.017,1.1647492e-13,0.00026620872,0.0
2016-01-03 04:30:00,2.9807033e-08,1.3257769e-13,6.701829e-11,3296.0742,1.1648346e-13,0.00026620872,0.0
2016-01-03 05:30:00,2.9840763e-08,1.3054824e-13,6.678459e-11,3282.4136,1.1600067e-13,0.00026620872,0.0
2016-01-03 06:30:00,2.9884347e-08,1.2934955e-13,6.6247875e-11,3270.8394,1.1532133e-13,0.00026620872,0.0
2016-01-03 07:30:00,2.991668e-08,1.2971273e-13,6.5662094e-11,3264.872,1.14754e-13,0.00026620872,0.0
2016-01-03 08:30:00,2.990068e-08,1.4156591e-12,4.0868448e-11,62081.414,5.448366e-13,0.00026637336,0.000517814
2016-01-03 09:30:00,2.9817393e-08,5.244836e-12,2.9258162e-11,581577.94,2.7082585e-12,0.00026861718,0.0032977425
2016-01-03 10:30:00,2.9705614e-08,7.631243e-12,2.5591442e-11,1596305.4,6.039072e-12,0.0002770222,0.005857906
2016-01-03 11:30:00,2.9570366e-08,8.460444e-12,2.4013515e-11,2792673.5,9.245869e-12,0.0002938512,0.0072591845
2016-01-03 12:30:00,2.9412517e-08,8.726168e-12,2.3146677e-11,3757891.0,1.1505635e-11,0.00031783612,0.008050892
2016-01-03 13:30:00,2.9265841e-08,8.75482e-12,2.2645419e-11,4214720.0,1.2529401e-11,0.000345055,0.0083672535
2016-01-03 14:30:00,2.9150192e-08,8.604675e-12,2.244159e-11,4018760.8,1.2199881e-11,0.0003704687,0.008193631
2016-01-03 15:30:00,2.9076668e-08,8.211806e-12,2.2368142e-11,3231931.5,1.0528525e-11,0.00038971193,0.007540411
2016-01-03 16:30:00,2.907552e-08,7.464292e-12,2.2401376e-11,2076944.5,7.6469525e-12,0.0004006445,0.0063666934
2016-01-03 17:30:00,2.9163024e-08,5.3671304e-12,2.206148e-11,897046.94,3.9688214e-12,0.00040439653,0.004225924
2016-01-03 18:30:00,2.9300002e-08,1.5751833e-12,1.8996218e-11,165147.4,1.0248249e-12,0.00040487936,0.0011802403
2016-01-03 19:30:00,2.9444475e-08,3.826192e-13,2.4887944e-11,5014.2456,1.6556984e-13,0.0004048804,2.546393e-06
2016-01-03 20:30:00,2.9508117e-08,2.74024e-13,3.5871618e-11,3711.5042,1.2934325e-13,0.0004048804,0.0
2016-01-03 21:30:00,2.9629092e-08,9.3321747e-14,4.0922904e-11,3418.0454,1.1967086e-13,0.0004048804,0.0
2016-01-03 22:30:00,2.9668522e-08,7.103405e-14,4.769276e-11,3307.2156,1.1636404e-13,0.0004048804,0.0
2016-01-03 23:30:00,2.9693778e-08,6.792169e-14,5.2910034e-11,3300.8604,1.1663828e-13,0.0004048804,0.0
2016-01-04 00:30:00,2.970934e-08,6.7630255e-14,5.7390814e-11,3319.303,1.1770045e-13,0.0004048804,0.0
2016-01-04 01:30:00,2.9720738e-08,6.7208385e-14,6.1269066e-11,3355.1875,1.1928774e-13,0.0004048804,0.0
2016-01-04 02:30:00,2.9740093e-08,6.689827e-14,6.3979815e-11,3383.6626,1.2044167e-13,0.0004048804,0.0
2016-01-04 03:30:00,2.9767985e-08,6.664065e-14,6.578562e-11,3402.5051,1.2108013e-13,0.0004048804,0.0
2016-01-04 04:30:00,2.9796238e-08,6.629586e-14,6.7009766e-11,3422.7534,1.2169412e-13,0.0004048804,0.0
2016-01-04 05:30:00,2.9819365e-08,6.5815246e-14,6.7741396e-11,3429.1357,1.2179373e-13,0.0004048804,0.0
2016-01-04 06:30:00,2.9840145e-08,6.5197596e-14,6.829371e-11,3430.3762,1.2159596e-13,0.0004048804,0.0
2016-01-04 07:30:00,2.9856327e-08,6.5647174e-14,6.8776776e-11,3444.219,1.2164813e-13,0.0004048804,0.0
2016-01-04 08:30:00,2.980832e-08,1.3889774e-12,4.0102602e-11,66372.266,5.8178245e-13,0.00040504415,0.0005049725
2016-01-04 09:30:00,2.9646497e-08,4.600622e-12,2.7553806e-11,597606.0,2.6976368e-12,0.0004072511,0.00317357
2016-01-04 10:30:00,2.948402e-08,6.7974845e-12,2.3877006e-11,1618184.8,5.9267604e-12,0.0004156023,0.005745051
2016-01-04 11:30:00,2.9322765e-08,7.75425e-12,2.2638781e-11,2841204.0,9.133111e-12,0.00043244724,0.007170373
2016-01-04 12:30:00,2.9143571e-08,8.077023e-12,2.189336e-11,3843058.5,1.1425265e-11,0.000456584,0.007983737
2016-01-04 13:30:00,2.8977269e-08,8.120999e-12,2.137228e-11,4327050.5,1.24838395e-11,0.00048412778,0.008324015
2016-01-04 14:30:00,2.8832885e-08,8.009523e-12,2.1148699e-11,4142814.2,1.2181833e-11,0.0005099746,0.008169439
2016-01-04 15:30:00,2.8716975e-08,7.6444935e-12,2.0937306e-11,3340601.2,1.05072236e-11,0.0005296235,0.0075342446
2016-01-04 16:30:00,2.867954e-08,6.9119294e-12,2.0716063e-11,2151806.0,7.608754e-12,0.00054082036,0.0063785436
2016-01-04 17:30:00,2.871296e-08,4.901986e-12,2.0011357e-11,938914.25,3.9407553e-12,0.0005446825,0.004264425
2016-01-04 18:30:00,2.8797539e-08,1.4061693e-12,1.6350343e-11,176367.12,1.0208357e-12,0.000545181,0.0012036609
2016-01-04 19:30:00,2.8933284e-08,4.0215566e-13,2.2222375e-11,5231.7896,1.752531e-13,0.0005451821,2.6583018e-06
2016-01-04 20:30:00,2.8999931e-08,2.9746236e-13,3.3527202e-11,3678.7249,1.3033644e-13,0.0005451821,0.0
2016-01-04 21:30:00,2.9071899e-08,1.9926218e-13,4.2089283e-11,3300.1665,1.1775372e-13,0.0005451821,0.0
2016-01-04 22:30:00,2.9154368e-08,1.5997292e-13,4.7801527e-11,3282.2874,1.1774724e-13,0.0005451821,0.0
2016-01-04 23:30:00,2.924307e-08,1.4630712e-13,5.155743e-11,3345.254,1.2037349e-13,0.0005451821,0.0
2016-01-05 00:30:00,2.935295e-08,1.3943786e-13,5.406073e-11,3419.2175,1.2313074e-13,0.0005451821,0.0
2016-01-05 01:30:00,2.9478395e-08,1.3640159e-13,5.5656226e-11,3468.2832,1.2462693e-13,0.0005451821,0.0
2016-01-05 02:30:00,2.960083e-08,1.3429285e-13,5.686396e-11,3506.342,1.2552856e-13,0.0005451821,0.0
2016-01-05 03:30:00,2.9718455e-08,1.3225318e-13,5.778905e-11,3539.0283,1.2610457e-13,0.0005451821,0.0
2016-01-05 04:30:00,2.9830087e-08,1.3030875e-13,5.8147546e-11,3556.693,1.2609756e-13,0.0005451821,0.0
2016-01-05 05:30:00,2.9923864e-08,1.2922676e-13,5.8186525e-11,3563.801,1.2576776e-13,0.0005451821,0.0
2016-01-05 06:30:00,2.9990403e-08,1.2837043e-13,5.8162333e-11,3574.253,1.2555511e-13,0.0005451821,0.0
2016-01-05 07:30:00,3.0039818e-08,1.2744202e-13,5.8107397e-11,3597.7466,1.2586866e-13,0.0005451821,0.0
2016-01-05 08:30:00,3.0015233e-08,1.1563433e-12,3.2291076e-11,77655.23,6.3726964e-13,0.0005453633,0.0005496543
2016-01-05 09:30:00,2.9888827e-08,4.3039665e-12,2.345678e-11,703779.6,3.0977048e-12,0.00054784765,0.003529173
2016-01-05 10:30:00,2.9730407e-08,6.124048e-12,2.0308656e-11,1879587.8,6.8219857e-12,0.0005571278,0.0061212596
2016-01-05 11:30:00,2.9520741e-08,6.6041057e-12,1.8564573e-11,3230352.2,1.0264402e-11,0.0005755975,0.007526951
2016-01-05 12:30:00,2.9268573e-08,6.6246e-12,1.7334367e-11,4302900.5,1.2615124e-11,0.0006018557,0.00832804
2016-01-05 13:30:00,2.903679e-08,6.4653083e-12,1.6483747e-11,4785805.5,1.3658449e-11,0.00063174916,0.008664817
2016-01-05 14:30:00,2.885811e-08,6.1792867e-12,1.5790333e-11,4550927.0,1.3306014e-11,0.00065983465,0.008517884
2016-01-05 15:30:00,2.874801e-08,5.7955164e-12,1.5318514e-11,3673236.0,1.1588335e-11,0.00068131374,0.0078986315
2016-01-05 16:30:00,2.8723687e-08,5.221633e-12,1.5049368e-11,2391711.5,8.6068696e-12,0.0006937023,0.0067672683
2016-01-05 17:30:00,2.877359e-08,3.879166e-12,1.4656937e-11,1080547.9,4.667137e-12,0.0006980443,0.0046691853
2016-01-05 18:30:00,2.8886939e-08,1.2065623e-12,1.2516435e-11,213984.3,1.2188463e-12,0.0006986012,0.0013753492
2016-01-05 19:30:00,2.907115e-08,3.4693727e-13,1.6149887e-11,5905.651,1.9405612e-13,0.00069860247,2.9793534e-06
2016-01-05 20:30:00,2.9222548e-08,2.6637175e-13,2.4336989e-11,4147.4966,1.4343602e-13,0.00069860247,0.0
2016-01-05 21:30:00,2.9381582e-08,1.7939006e-13,3.0579803e-11,3668.5022,1.2666383e-13,0.00069860247,0.0
2016-01-05 22:30:00,2.9535483e-08,1.4237068e-13,3.4902702e-11,3562.8696,1.2267654e-13,0.00069860247,0.0
2016-01-05 23:30:00,2.9666456e-08,1.2969195e-13,3.7818006e-11,3578.1304,1.2284553e-13,0.00069860247,0.0
2016-01-06 00:30:00,2.9763422e-08,1.2538847e-13,4.0221108e-11,3620.882,1.2406577e-13,0.00069860247,0.0
2016-01-06 01:30:00,2.983365e-08,1.230201e-13,4.2355286e-11,3648.887,1.2484641e-13,0.00069860247,0.0
2016-01-06 02:30:00,2.9910012e-08,1.204209e-13,4.400971e-11,3685.5603,1.2586388e-13,0.00069860247,0.0
2016-01-06 03:30:00,2.999267e-08,1.1847682e-13,4.5149023e-11,3718.865,1.2664805e-13,0.00069860247,0.0
2016-01-06 04:30:00,3.0074432e-08,1.1747688e-13,4.6001255e-11,3758.2766,1.2754045e-13,0.00069860247,0.0
2016-01-06 05:30:00,3.0149433e-08,1.1679767e-13,4.6688743e-11,3794.2388,1.282948e-13,0.00069860247,0.0
2016-01-06 06:30:00,3.022382e-08,1.1610431e-13,4.727621e-11,3844.2163,1.2937955e-13,0.00069860247,0.0
2016-01-06 07:30:00,3.0297763e-08,1.1590906e-13,4.769738e-11,3913.35,1.3102671e-13,0.00069860247,0.0
2016-01-06 08:30:00,3.0330987e-08,1.2361648e-12,3.152882e-11,82695.38,7.371824e-13,0.00069879176,0.0005800764
2016-01-06 09:30:00,3.0314677e-08,5.1930756e-12,2.511006e-11,778351.06,3.7485297e-12,0.0007013777,0.0037051053
2016-01-06 10:30:00,3.026513e-08,7.014805e-12,2.1502165e-11,2099410.0,8.020751e-12,0.000710958,0.0063391775
2016-01-06 11:30:00,3.014638e-08,7.2304268e-12,1.9311204e-11,3543249.2,1.1658825e-11,0.0007298828,0.007721178
2016-01-06 12:30:00,2.99597e-08,7.1952652e-12,1.8166845e-11,4667401.0,1.4089702e-11,0.0007566498,0.008522365
2016-01-06 13:30:00,2.9734979e-08,7.195184e-12,1.78049e-11,5156194.0,1.515993e-11,0.00078690395,0.008836092
2016-01-06 14:30:00,2.95362e-08,7.1310557e-12,1.7688552e-11,4882882.0,1.4788039e-11,0.00081518287,0.008681807
2016-01-06 15:30:00,2.9415968e-08,6.9878257e-12,1.7864802e-11,3940768.2,1.3006271e-11,0.00083671615,0.008061805
2016-01-06 16:30:00,2.939817e-08,6.6097128e-12,1.833342e-11,2584365.5,9.874733e-12,0.0008490644,0.0069211684
2016-01-06 17:30:00,2.9468902e-08,5.2585206e-12,1.9026569e-11,1189381.9,5.6332708e-12,0.00085337274,0.0048045893
2016-01-06 18:30:00,2.9608694e-08,1.8137949e-12,1.855733e-11,237431.2,1.5832888e-12,0.0008539194,0.0014238423
2016-01-06 19:30:00,2.9779002e-08,3.2635876e-13,2.3336858e-11,6828.036,2.1556101e-13,0.0008539207,3.1064483e-06
2016-01-06 20:30:00,2.9907433e-08,2.0883193e-13,3.1341253e-11,5388.1934,1.7814072e-13,0.0008539207,0.0
2016-01-06 21:30:00,3.002847e-08,1.502015e-13,3.739419e-11,5067.614,1.6740294e-13,0.0008539207,0.0
2016-01-06 22:30:00,3.0138622e-08,1.3139476e-13,4.1789953e-11,5041.7417,1.662096e-13,0.0008539207,0.0
2016-01-06 23:30:00,3.023421e-08,1.2507745e-13,4.5075655e-11,5098.6436,1.6762614e-13,0.0008539207,0.0
2016-01-07 00:30:00,3.0319786e-08,1.2233227e-13,4.767564e-11,5153.856,1.689357e-13,0.0008539207,0.0
2016-01-07 01:30:00,3.040044e-08,1.2104551e-13,4.9804647e-11,5161.4087,1.6857925e-13,0.0008539207,0.0
2016-01-07 02:30:00,3.048131e-08,1.1998822e-13,5.143296e-11,5158.449,1.6769964e-13,0.0008539207,0.0
2016-01-07 03:30:00,3.0567293e-08,1.185392e-13,5.2580464e-11,5147.119,1.6638283e-13,0.0008539207,0.0
2016-01-07 04:30:00,3.0663607e-08,1.1730573e-13,5.3321573e-11,5115.3184,1.6422349e-13,0.0008539207,0.0
2016-01-07 05:30:00,3.0772725e-08,1.1627305e-13,5.3817256e-11,5091.1475,1.6238648e-13,0.0008539207,0.0
2016-01-07 06:30:00,3.0891115e-08,1.1549851e-13,5.417052e-11,5100.6772,1.6133656e-13,0.0008539207,0.0
2016-01-07 07:30:00,3.1005758e-08,1.148763e-13,5.436963e-11,5148.4604,1.6154126e-13,0.0008539207,0.0
2016-01-07 08:30:00,3.1078077e-08,1.6170823e-12,4.112636e-11,91102.62,8.9828e-13,0.000854102,0.0005792235
2016-01-07 09:30:00,3.108852e-08,7.325382e-12,3.417284e-11,866234.75,4.3071666e-12,0.0008565931,0.0037378338
2016-01-07 10:30:00,3.10594e-08,9.980095e-12,2.98844e-11,2286859.2,8.843378e-12,0.00086582615,0.0063734762
2016-01-07 11:30:00,3.0979148e-08,1.0036306e-11,2.6522461e-11,3787216.8,1.2602605e-11,0.000884108,0.0077519743
2016-01-07 12:30:00,3.0811083e-08,9.573562e-12,2.409707e-11,4933425.5,1.504756e-11,0.0009099942,0.008540142
2016-01-07 13:30:00,3.0586218e-08,9.149544e-12,2.2620444e-11,5423353.5,1.6035858e-11,0.00093927153,0.0088514425
2016-01-07 14:30:00,3.0369623e-08,8.801428e-12,2.1873892e-11,5145285.0,1.5562175e-11,0.00096663926,0.008696087
2016-01-07 15:30:00,3.0209602e-08,8.438059e-12,2.1702024e-11,4183869.0,1.3664242e-11,0.000987472,0.0080739735
2016-01-07 16:30:00,3.0135848e-08,7.8973356e-12,2.2088952e-11,2794459.2,1.04147975e-11,0.0009994195,0.006940671
2016-01-07 17:30:00,3.0141724e-08,6.2880643e-12,2.3044898e-11,1330105.1,6.016933e-12,0.0010035898,0.0048113624
2016-01-07 18:30:00,3.021692e-08,2.1541293e-12,2.3138613e-11,269258.66,1.7468956e-12,0.0010041174,0.0013933862
2016-01-07 19:30:00,3.031825e-08,3.3182964e-13,2.6965546e-11,7394.965,2.2378548e-13,0.0010041187,3.2142702e-06
2016-01-07 20:30:00,3.0384502e-08,2.0996995e-13,3.3557483e-11,5983.6245,1.8984518e-13,0.0010041187,0.0
2016-01-07 21:30:00,3.0446987e-08,1.552936e-13,3.8310556e-11,5655.583,1.7849027e-13,0.0010041187,0.0
2016-01-07 22:30:00,3.0513124e-08,1.3623338e-13,4.148044e-11,5512.7935,1.7301141e-13,0.0010041187,0.0
2016-01-07 23:30:00,3.058585e-08,1.2794549e-13,4.359534e-11,5462.602,1.7032831e-13,0.0010041187,0.0
2016-01-08 00:30:00,3.0658274e-08,1.24763e-13,4.5112778e-11,5430.894,1.6820487e-13,0.0010041187,0.0
2016-01-08 01:30:00,3.0730497e-08,1.2264668e-13,4.632529e-11,5373.0537,1.6545512e-13,0.0010041187,0.0
2016-01-08 02:30:00,3.0806156e-08,1.2056321e-13,4.724481e-11,5319.234,1.6289967e-13,0.0010041187,0.0
2016-01-08 03:30:00,3.0893034e-08,1.1819541e-13,4.781578e-11,5270.9844,1.6057976e-13,0.0010041187,0.0
2016-01-08 04:30:00,3.10013e-08,1.1661024e-13,4.8097297e-11,5232.734,1.5849269e-13,0.0010041187,0.0
2016-01-08 05:30:00,3.113184e-08,1.1499027e-13,4.8131873e-11,5197.7207,1.5640946e-13,0.0010041187,0.0
2016-01-08 06:30:00,3.127823e-08,1.140576e-13,4.8043472e-11,5178.6953,1.5457882e-13,0.0010041187,0.0
2016-01-08 07:30:00,3.142361e-08,1.1341272e-13,4.7805985e-11,5102.9766,1.5159687e-13,0.0010041187,0.0
2016-01-08 08:30:00,3.1507817e-08,1.3059965e-12,3.642507e-11,93951.93,8.849497e-13,0.0010042884,0.0005363467
2016-01-08 09:30:00,3.1467064e-08,6.214454e-12,3.1707935e-11,925659.8,4.1764565e-12,0.0010066422,0.0034899954
2016-01-08 10:30:00,3.135365e-08,8.872243e-12,2.755235e-11,2427559.8,8.686156e-12,0.0010155016,0.0062826043
2016-01-08 11:30:00,3.1155977e-08,9.064797e-12,2.4484177e-11,3934681.2,1.2371942e-11,0.0010331834,0.007702319
2016-01-08 12:30:00,3.0869444e-08,8.729106e-12,2.2286586e-11,5055286.0,1.4723037e-11,0.0010583305,0.008498412
2016-01-08 13:30:00,3.054078e-08,8.382061e-12,2.088802e-11,5507687.0,1.5627617e-11,0.001086788,0.008816737
2016-01-08 14:30:00,3.0234986e-08,8.086382e-12,2.0196967e-11,5206915.0,1.5125222e-11,0.0011133964,0.0086573735
2016-01-08 15:30:00,3.0005896e-08,7.775757e-12,2.0108479e-11,4230116.0,1.3208021e-11,0.0011335242,0.007998704
2016-01-08 16:30:00,2.9885733e-08,7.336212e-12,2.061162e-11,2855806.8,1.00099755e-11,0.0011449972,0.0068427296
2016-01-08 17:30:00,2.9870765e-08,5.807572e-12,2.214484e-11,1361656.2,5.690112e-12,0.001148927,0.004525655
2016-01-08 18:30:00,2.9979187e-08,1.9907847e-12,2.3867729e-11,254675.12,1.6615435e-12,0.0011494199,0.001195497
2016-01-08 19:30:00,3.0120447e-08,2.9131127e-13,2.688084e-11,6675.238,1.9895132e-13,0.0011494212,3.1762618e-06
2016-01-08 20:30:00,3.023158e-08,1.8232695e-13,3.1785335e-11,5298.763,1.6662584e-13,0.0011494212,0.0
2016-01-08 21:30:00,3.0344516e-08,1.3892411e-13,3.5073985e-11,5055.4897,1.579024e-13,0.0011494212,0.0
2016-01-08 22:30:00,3.046663e-08,1.2461535e-13,3.711263e-11,5035.408,1.5664126e-13,0.0011494212,0.0
2016-01-08 23:30:00,3.0595864e-08,1.1897918e-13,3.8388893e-11,5071.2173,1.5718836e-13,0.0011494212,0.0
2016-01-09 00:30:00,3.0730018e-08,1.1575841e-13,3.933014e-11,5112.93,1.5789258e-13,0.0011494212,0.0
2016-01-09 01:30:00,3.086336e-08,1.1540756e-13,4.0212094e-11,5191.815,1.5934015e-13,0.0011494212,0.0
2016-01-09 02:30:00,3.0989586e-08,1.1534442e-13,4.102138e-11,5232.5,1.5952453e-13,0.0011494212,0.0
2016-01-09 03:30:00,3.1103724e-08,1.1532057e-13,4.1702586e-11,5237.7007,1.5852753e-13,0.0011494212,0.0
2016-01-09 04:30:00,3.1206135e-08,1.1476117e-13,4.2335954e-11,5202.9067,1.5624519e-13,0.0011494212,0.0
2016-01-09 05:30:00,3.130866e-08,1.1361715e-13,4.276845e-11,5164.2217,1.5383876e-13,0.0011494212,0.0
2016-01-09 06:30:00,3.1419574e-08,1.1206903e-13,4.2958893e-11,5135.9785,1.5164416e-13,0.0011494212,0.0
2016-01-09 07:30:00,3.1530643e-08,1.10377324e-13,4.299083e-11,5129.9907,1.5010263e-13,0.0011494212,0.0
2016-01-09 08:30:00,3.1602394e-08,1.3380535e-12,3.6955237e-11,91656.36,8.9387075e-13,0.0011495828,0.00053415867
2016-01-09 09:30:00,3.1596194e-08,5.7076488e-12,3.310708e-11,814459.6,4.021428e-12,0.0011517017,0.0029741677
2016-01-09 10:30:00,3.153884e-08,8.5330415e-12,2.785972e-11,2227053.8,8.396924e-12,0.0011598158,0.0058421763
2016-01-09 11:30:00,3.1429366e-08,8.852046e-12,2.4075998e-11,3677051.5,1.2130437e-11,0.0011764838,0.007508453
2016-01-09 12:30:00,3.1258953e-08,8.546525e-12,2.1528458e-11,4821387.0,1.4707326e-11,0.0012010286,0.008504888
2016-01-09 13:30:00,3.1048057e-08,8.126119e-12,1.999496e-11,5246017.5,1.5664196e-11,0.0012289503,0.008826695
2016-01-09 14:30:00,3.0827174e-08,7.790857e-12,1.9258073e-11,4960454.0,1.5217947e-11,0.001255164,0.008667277
2016-01-09 15:30:00,3.0641512e-08,7.544284e-12,1.9130166e-11,4094004.8,1.349138e-11,0.0012754014,0.008124951
2016-01-09 16:30:00,3.0526706e-08,7.1311173e-12,1.9576833e-11,2785161.2,1.0351161e-11,0.0012870464,0.007000787
2016-01-09 17:30:00,3.0483637e-08,5.8443814e-12,2.094029e-11,1373233.2,6.0606732e-12,0.0012911224,0.004848787
