datetime,Dry mixing ratio of species O3 (mol mol-1 dry),Dry mixing ratio of species NO (mol mol-1 dry),Dry mixing ratio of species NO2 (mol mol-1 dry),OH concentration immediately after chemistry (molec cm-3),HO2 concentration immediately after chemistry (mol mol-1),Photolysis rate for O3 -> O1D (s-1),Photolysis rate for species NO2 (s-1)
2018-01-09 19:30:00,3.3576498e-08,2.8315552e-13,3.7184138e-11,9565.687,2.779339e-13,0.07061413,3.5512967e-06
2018-01-09 20:30:00,3.3481165e-08,1.4615636e-13,4.2595986e-11,9642.432,2.8977626e-13,0.07061413,0.0
2018-01-09 21:30:00,3.3392773e-08,1.1235353e-13,4.6616138e-11,9629.564,2.9168307e-13,0.07061413,0.0
2018-01-09 22:30:00,3.3312286e-08,1.0443711e-13,4.9339637e-11,9499.847,2.8946208e-13,0.07061413,0.0
2018-01-09 23:30:00,3.3230283e-08,1.0190111e-13,5.1226978e-11,9326.795,2.8556037e-13,0.07061413,0.0
2018-01-10 00:30:00,3.315446e-08,1.00981086e-13,5.28466e-11,9131.24,2.8084254e-13,0.07061413,0.0
2018-01-10 01:30:00,3.3076095e-08,1.00900686e-13,5.4282037e-11,8943.769,2.761607e-13,0.07061413,0.0
2018-01-10 02:30:00,3.2992954e-08,1.00921604e-13,5.543786e-11,8765.56,2.716221e-13,0.07061413,0.0
2018-01-10 03:30:00,3.2912137e-08,1.0127247e-13,5.6394146e-11,8618.515,2.6785792e-13,0.07061413,0.0
2018-01-10 04:30:00,3.2831874e-08,1.01330355e-13,5.7168752e-11,8510.041,2.6515067e-13,0.07061413,0.0
2018-01-10 05:30:00,3.2756002e-08,1.0201196e-13,5.7707988e-11,8430.445,2.6321312e-13,0.07061413,0.0
2018-01-10 06:30:00,3.2688924e-08,1.0244683e-13,5.7998745e-11,8376.481,2.6174112e-13,0.07061413,0.0
2018-01-10 07:30:00,3.2629934e-08,1.0300178e-13,5.8108254e-11,8359.357,2.611914e-13,0.07061413,0.0
2018-01-10 08:30:00,3.2578544e-08,2.1995092e-12,5.5396725e-11,67397.21,9.769476e-13,0.07061426,0.0005790205
2018-01-10 09:30:00,3.254936e-08,1.0604469e-11,4.825048e-11,602527.7,4.0755515e-12,0.07061593,0.0036034146
2018-01-10 10:30:00,3.2560283e-08,1.4595948e-11,4.1370758e-11,1607443.4,7.972113e-12,0.070622,0.0063138083
2018-01-10 11:30:00,3.258544e-08,1.4491755e-11,3.614505e-11,2603589.2,1.113887e-11,0.070633985,0.007675289
2018-01-10 12:30:00,3.258505e-08,1.3631923e-11,3.2206238e-11,3374518.0,1.3293468e-11,0.07065124,0.008497813
2018-01-10 13:30:00,3.2569535e-08,1.2897285e-11,2.9969124e-11,3704784.2,1.4212713e-11,0.07067095,0.008814176
2018-01-10 14:30:00,3.2564085e-08,1.2418971e-11,2.9176304e-11,3523843.0,1.3884921e-11,0.07068947,0.008659751
2018-01-10 15:30:00,3.2583305e-08,1.2168637e-11,2.953059e-11,2902206.2,1.2368756e-11,0.07070368,0.008117853
2018-01-10 16:30:00,3.26458e-08,1.17435905e-11,3.125573e-11,1968107.6,9.661613e-12,0.07071192,0.0069905687
2018-01-10 17:30:00,3.2749885e-08,1.0107755e-11,3.5006303e-11,960545.2,5.9536816e-12,0.07071492,0.0049352306
2018-01-10 18:30:00,3.288932e-08,4.22898e-12,4.154116e-11,194737.14,1.9765526e-12,0.070715316,0.0015686348
2018-01-10 19:30:00,3.2978104e-08,3.0868906e-13,4.657216e-11,9168.679,2.7326278e-13,0.070715316,3.7583254e-06
2018-01-10 20:30:00,3.300633e-08,1.4897838e-13,5.315369e-11,9719.064,2.994859e-13,0.070715316,0.0
2018-01-10 21:30:00,3.3039996e-08,1.1614245e-13,5.7884406e-11,9859.924,3.054991e-13,0.070715316,0.0
2018-01-10 22:30:00,3.307447e-08,1.08784055e-13,6.098729e-11,9698.064,3.0135543e-13,0.070715316,0.0
2018-01-10 23:30:00,3.3100722e-08,1.0600902e-13,6.299276e-11,9429.856,2.9321914e-13,0.070715316,0.0
2018-01-11 00:30:00,3.3121225e-08,1.05177836e-13,6.4343184e-11,9107.971,2.830012e-13,0.070715316,0.0
2018-01-11 01:30:00,3.3138498e-08,1.0511685e-13,6.522027e-11,8758.052,2.7154326e-13,0.070715316,0.0
2018-01-11 02:30:00,3.3145938e-08,1.0525359e-13,6.5622355e-11,8389.562,2.5914245e-13,0.070715316,0.0
2018-01-11 03:30:00,3.3142552e-08,1.05656674e-13,6.55604e-11,8020.8193,2.467838e-13,0.070715316,0.0
2018-01-11 04:30:00,3.3129556e-08,1.06283085e-13,6.527862e-11,7685.5225,2.354058e-13,0.070715316,0.0
2018-01-11 05:30:00,3.3106694e-08,1.07277577e-13,6.483599e-11,7355.3594,2.2451127e-13,0.070715316,0.0
2018-01-11 06:30:00,3.307826e-08,1.0951965e-13,6.432712e-11,7049.9634,2.1451244e-13,0.070715316,0.0
2018-01-11 07:30:00,3.3047773e-08,1.09208324e-13,6.373158e-11,6791.744,2.0607421e-13,0.070715316,0.0
2018-01-11 08:30:00,3.2996617e-08,2.0596287e-12,5.0935277e-11,72415.125,8.1273015e-13,0.07071546,0.00062132836
2018-01-11 09:30:00,3.2935166e-08,8.794211e-12,4.0733878e-11,607572.3,3.562665e-12,0.07071725,0.0038486705
2018-01-11 10:30:00,3.287897e-08,1.1386514e-11,3.433547e-11,1541145.0,6.955532e-12,0.07072365,0.006359982
2018-01-11 11:30:00,3.281352e-08,1.1288394e-11,2.9803493e-11,2538280.8,9.7892215e-12,0.07073622,0.0077071674
2018-01-11 12:30:00,3.272632e-08,1.0568523e-11,2.6551959e-11,3341856.2,1.1672412e-11,0.07075419,0.00848173
2018-01-11 13:30:00,3.262741e-08,9.824449e-12,2.437999e-11,3715776.0,1.23919226e-11,0.07077475,0.008796256
2018-01-11 14:30:00,3.253306e-08,9.102279e-12,2.2987268e-11,3547654.0,1.18848195e-11,0.07079408,0.008641533
2018-01-11 15:30:00,3.2469348e-08,8.285962e-12,2.203857e-11,2875968.2,1.0178662e-11,0.070808835,0.00801935
2018-01-11 16:30:00,3.24485e-08,7.105604e-12,2.1123492e-11,1899417.8,7.4351775e-12,0.07081738,0.0068996907
2018-01-11 17:30:00,3.246476e-08,4.8550886e-12,1.9393267e-11,886166.8,4.0113394e-12,0.07082048,0.0048483997
2018-01-11 18:30:00,3.251639e-08,1.2794405e-12,1.4239434e-11,195495.67,1.1019642e-12,0.07082089,0.0014795067
2018-01-11 19:30:00,3.2631533e-08,3.4760777e-13,1.951886e-11,8353.986,2.441146e-13,0.07082089,3.7656926e-06
2018-01-11 20:30:00,3.270161e-08,2.5771762e-13,3.037316e-11,5975.5825,1.8308059e-13,0.07082089,0.0
2018-01-11 21:30:00,3.276552e-08,1.7254079e-13,3.8860925e-11,5278.5884,1.6263095e-13,0.07082089,0.0
2018-01-11 22:30:00,3.28255e-08,1.393477e-13,4.511869e-11,5118.6304,1.5814291e-13,0.07082089,0.0
2018-01-11 23:30:00,3.287817e-08,1.2765171e-13,4.9873695e-11,5122.025,1.5838543e-13,0.07082089,0.0
2018-01-12 00:30:00,3.2926778e-08,1.2254947e-13,5.363423e-11,5172.304,1.5984382e-13,0.07082089,0.0
2018-01-12 01:30:00,3.2970522e-08,1.1997829e-13,5.6167716e-11,5221.851,1.6109523e-13,0.07082089,0.0
2018-01-12 02:30:00,3.300597e-08,1.1903686e-13,5.791904e-11,5250.512,1.6152975e-13,0.07082089,0.0
2018-01-12 03:30:00,3.3033505e-08,1.1821062e-13,5.916084e-11,5263.903,1.6138517e-13,0.07082089,0.0
2018-01-12 04:30:00,3.3053656e-08,1.1724508e-13,5.998187e-11,5268.732,1.6092156e-13,0.07082089,0.0
2018-01-12 05:30:00,3.3067938e-08,1.1740375e-13,6.051776e-11,5261.3037,1.6000027e-13,0.07082089,0.0
2018-01-12 06:30:00,3.307477e-08,1.2002125e-13,6.0823215e-11,5241.932,1.5869565e-13,0.07082089,0.0
2018-01-12 07:30:00,3.3084476e-08,1.1787583e-13,6.080802e-11,5228.533,1.5752361e-13,0.07082089,0.0
2018-01-12 08:30:00,3.305291e-08,1.3287357e-12,3.7368632e-11,75264.3,6.7622963e-13,0.07082103,0.00057283725
2018-01-12 09:30:00,3.297114e-08,5.2805954e-12,2.8713025e-11,594053.6,2.9662737e-12,0.070822835,0.0035753455
2018-01-12 10:30:00,3.288652e-08,7.730966e-12,2.541625e-11,1489827.0,6.0717837e-12,0.07082931,0.006170249
2018-01-12 11:30:00,3.2811528e-08,8.441357e-12,2.3356563e-11,2510740.0,8.971024e-12,0.07084217,0.0075848675
2018-01-12 12:30:00,3.273412e-08,8.436285e-12,2.1825515e-11,3342685.0,1.1013405e-11,0.07086057,0.008368939
2018-01-12 13:30:00,3.2653706e-08,8.257218e-12,2.083151e-11,3751783.8,1.1976392e-11,0.07088167,0.008699376
2018-01-12 14:30:00,3.260169e-08,7.992275e-12,2.033964e-11,3600646.5,1.1727537e-11,0.070901535,0.008538899
2018-01-12 15:30:00,3.260256e-08,7.589154e-12,2.0311778e-11,2900789.5,1.0196979e-11,0.0709165,0.007831533
2018-01-12 16:30:00,3.26681e-08,6.9222557e-12,2.0696297e-11,1902208.4,7.617153e-12,0.070925064,0.0066216197
2018-01-12 17:30:00,3.2788833e-08,5.1587645e-12,2.1257971e-11,870484.1,4.2438284e-12,0.07092812,0.004421279
2018-01-12 18:30:00,3.2954688e-08,1.6429727e-12,2.0466675e-11,164653.3,1.1942478e-12,0.070928514,0.0012325315
2018-01-12 19:30:00,3.3099813e-08,3.0533624e-13,2.5856036e-11,7635.302,2.1711478e-13,0.070928514,3.5941075e-06
2018-01-12 20:30:00,3.317164e-08,2.02799e-13,3.529314e-11,6341.355,1.8887798e-13,0.070928514,0.0
2018-01-12 21:30:00,3.322787e-08,1.4698273e-13,4.2563782e-11,6097.0796,1.824608e-13,0.070928514,0.0
2018-01-12 22:30:00,3.3268165e-08,1.2914173e-13,4.7508504e-11,6136.9,1.8401798e-13,0.070928514,0.0
2018-01-12 23:30:00,3.3297127e-08,1.2269847e-13,5.0840252e-11,6231.701,1.8691959e-13,0.070928514,0.0
2018-01-13 00:30:00,3.3320497e-08,1.1953448e-13,5.3103574e-11,6308.3516,1.8908012e-13,0.070928514,0.0
2018-01-13 01:30:00,3.334287e-08,1.1773629e-13,5.4736694e-11,6349.7666,1.9002192e-13,0.070928514,0.0
2018-01-13 02:30:00,3.3369208e-08,1.1683055e-13,5.5802613e-11,6378.283,1.9037847e-13,0.070928514,0.0
2018-01-13 03:30:00,3.3397026e-08,1.1568964e-13,5.6502348e-11,6402.173,1.9035992e-13,0.070928514,0.0
2018-01-13 04:30:00,3.342182e-08,1.147481e-13,5.689436e-11,6417.1567,1.901647e-13,0.070928514,0.0
2018-01-13 05:30:00,3.3442635e-08,1.1423496e-13,5.706784e-11,6420.8604,1.8951723e-13,0.070928514,0.0
2018-01-13 06:30:00,3.3463788e-08,1.138438e-13,5.7183334e-11,6426.061,1.8888581e-13,0.070928514,0.0
2018-01-13 07:30:00,3.3481236e-08,1.1355725e-13,5.7159236e-11,6447.937,1.8874445e-13,0.070928514,0.0
2018-01-13 08:30:00,3.347482e-08,1.698838e-12,4.653249e-11,70833.914,7.939716e-13,0.070928656,0.0005616722
2018-01-13 09:30:00,3.345633e-08,6.4439266e-12,4.0756017e-11,549087.3,3.3192032e-12,0.07093031,0.0027645475
2018-01-13 10:30:00,3.343539e-08,9.955082e-12,3.532978e-11,1542222.2,6.9271485e-12,0.070936345,0.005351556
2018-01-13 11:30:00,3.3420793e-08,1.08677095e-11,3.0907877e-11,2672593.2,1.024036e-11,0.07094871,0.007073866
2018-01-13 12:30:00,3.3406824e-08,1.0320515e-11,2.8101367e-11,3364048.0,1.20730795e-11,0.07096558,0.0076253354
2018-01-13 13:30:00,3.337615e-08,9.953035e-12,2.6152228e-11,3775544.2,1.3103687e-11,0.07098503,0.0080600735
2018-01-13 14:30:00,3.3359576e-08,9.447842e-12,2.526766e-11,3586042.2,1.27750276e-11,0.071003206,0.007841759
2018-01-13 15:30:00,3.3364536e-08,9.103891e-12,2.4946942e-11,3036381.8,1.1542011e-11,0.07101769,0.007447344
2018-01-13 16:30:00,3.341411e-08,8.104916e-12,2.591924e-11,1939100.8,8.609264e-12,0.07102575,0.005975317
2018-01-13 17:30:00,3.350437e-08,5.8623115e-12,2.820542e-11,845175.44,4.8506342e-12,0.07102854,0.0036233587
2018-01-13 18:30:00,3.359984e-08,2.2860006e-12,3.0853386e-11,168340.52,1.5165059e-12,0.071028925,0.0011250038
2018-01-13 19:30:00,3.3661156e-08,2.7452463e-13,3.4643132e-11,7714.9194,2.1245721e-13,0.071028925,3.6045303e-06
2018-01-13 20:30:00,3.3659486e-08,1.6566765e-13,4.1385038e-11,7156.1772,2.0638673e-13,0.071028925,0.0
2018-01-13 21:30:00,3.3631693e-08,1.3062784e-13,4.6077843e-11,7031.4897,2.0366616e-13,0.071028925,0.0
2018-01-13 22:30:00,3.3590844e-08,1.2060089e-13,4.894279e-11,6915.6733,2.0095453e-13,0.071028925,0.0
2018-01-13 23:30:00,3.3538978e-08,1.1674704e-13,5.0740457e-11,6751.49,1.9674152e-13,0.071028925,0.0
2018-01-14 00:30:00,3.3484056e-08,1.1456499e-13,5.2126584e-11,6559.812,1.9164307e-13,0.071028925,0.0
2018-01-14 01:30:00,3.3430837e-08,1.1393242e-13,5.305318e-11,6320.4126,1.8499377e-13,0.071028925,0.0
2018-01-14 02:30:00,3.336764e-08,1.1402996e-13,5.3650924e-11,6095.9287,1.7871467e-13,0.071028925,0.0
2018-01-14 03:30:00,3.3308527e-08,1.1386566e-13,5.410887e-11,5873.3843,1.7243599e-13,0.071028925,0.0
2018-01-14 04:30:00,3.3260232e-08,1.13597784e-13,5.4307045e-11,5641.8154,1.6574487e-13,0.071028925,0.0
2018-01-14 05:30:00,3.3218374e-08,1.1360958e-13,5.432084e-11,5405.1772,1.5884426e-13,0.071028925,0.0
2018-01-14 06:30:00,3.3181667e-08,1.1381246e-13,5.4359857e-11,5172.2456,1.5193352e-13,0.071028925,0.0
2018-01-14 07:30:00,3.314799e-08,1.1395714e-13,5.4375157e-11,4956.391,1.4549486e-13,0.071028925,0.0
2018-01-14 08:30:00,3.310912e-08,1.2151567e-12,4.986693e-11,42660.734,5.108642e-13,0.07102903,0.00036103508
2018-01-14 09:30:00,3.306177e-08,5.3554223e-12,4.5519928e-11,376559.47,2.3841103e-12,0.07103033,0.0019281962
2018-01-14 10:30:00,3.3003385e-08,8.8068355e-12,3.9714e-11,1162966.6,5.3153345e-12,0.07103506,0.0039313766
2018-01-14 11:30:00,3.2934008e-08,1.0287561e-11,3.4281702e-11,2166201.0,8.179982e-12,0.07104492,0.0056909365
2018-01-14 12:30:00,3.284272e-08,1.1059091e-11,2.9582142e-11,3296182.0,1.088703e-11,0.071061105,0.007518944
2018-01-14 13:30:00,3.2768305e-08,1.07226806e-11,2.7588576e-11,3661211.0,1.1726221e-11,0.07107962,0.007897129
2018-01-14 14:30:00,3.2724216e-08,1.0340468e-11,2.7063116e-11,3429530.0,1.1262391e-11,0.07109678,0.0076581487
2018-01-14 15:30:00,3.2719726e-08,1.0135957e-11,2.7554216e-11,2798315.5,9.833649e-12,0.07111008,0.007128763
2018-01-14 16:30:00,3.2774025e-08,9.366725e-12,2.9740797e-11,1719766.4,7.004689e-12,0.07111739,0.005675566
2018-01-14 17:30:00,3.287642e-08,7.0245784e-12,3.381223e-11,696505.9,3.6182908e-12,0.071119905,0.0034100318
2018-01-14 18:30:00,3.300217e-08,2.8694289e-12,3.922983e-11,122718.24,9.863166e-13,0.07112026,0.0010778463
2018-01-14 19:30:00,3.3092338e-08,2.8324923e-13,4.446657e-11,4474.9805,1.2162523e-13,0.07112026,3.594882e-06
2018-01-14 20:30:00,3.311048e-08,1.5898619e-13,5.217861e-11,4488.204,1.3095413e-13,0.07112026,0.0
2018-01-14 21:30:00,3.3109497e-08,1.2959427e-13,5.7953194e-11,4639.087,1.3651698e-13,0.07112026,0.0
2018-01-14 22:30:00,3.309476e-08,1.2274158e-13,6.185879e-11,4697.137,1.3910769e-13,0.07112026,0.0
2018-01-14 23:30:00,3.30696e-08,1.2057152e-13,6.43915e-11,4688.245,1.3955373e-13,0.07112026,0.0
2018-01-15 00:30:00,3.304189e-08,1.1892397e-13,6.6106565e-11,4645.643,1.3885323e-13,0.07112026,0.0
2018-01-15 01:30:00,3.3008202e-08,1.1868117e-13,6.7230665e-11,4590.509,1.3769933e-13,0.07112026,0.0
2018-01-15 02:30:00,3.2968423e-08,1.19472e-13,6.7966875e-11,4520.4033,1.3597321e-13,0.07112026,0.0
2018-01-15 03:30:00,3.2925552e-08,1.2004787e-13,6.8309906e-11,4448.1875,1.3407236e-13,0.07112026,0.0
2018-01-15 04:30:00,3.2880465e-08,1.2077438e-13,6.841708e-11,4372.3022,1.3200686e-13,0.07112026,0.0
2018-01-15 05:30:00,3.2836475e-08,1.2105211e-13,6.828806e-11,4303.696,1.3012131e-13,0.07112026,0.0
2018-01-15 06:30:00,3.2832105e-08,1.2038662e-13,6.7611236e-11,4257.6704,1.2873756e-13,0.07112026,0.0
2018-01-15 07:30:00,3.2923484e-08,1.1934899e-13,6.621625e-11,4256.6865,1.2795965e-13,0.07112026,0.0
2018-01-15 08:30:00,3.3005772e-08,2.2700774e-12,6.0257806e-11,48699.55,5.1080017e-13,0.071120396,0.00055524945
2018-01-15 09:30:00,3.3082934e-08,1.0550648e-11,5.1673513e-11,489446.94,2.6396335e-12,0.07112205,0.003307035
2018-01-15 10:30:00,3.3168853e-08,1.4356299e-11,4.3684455e-11,1470488.9,6.0536e-12,0.071128055,0.0057963454
2018-01-15 11:30:00,3.3258583e-08,1.4094907e-11,3.7185775e-11,2542185.2,9.143224e-12,0.071140006,0.007168778
2018-01-15 12:30:00,3.332536e-08,1.2936218e-11,3.238833e-11,3362055.2,1.1267392e-11,0.07115708,0.007946931
2018-01-15 13:30:00,3.335582e-08,1.199335e-11,2.9386223e-11,3754850.0,1.2293267e-11,0.07117672,0.008311887
2018-01-15 14:30:00,3.3392343e-08,1.1281975e-11,2.792822e-11,3575020.2,1.2054577e-11,0.07119523,0.008173902
2018-01-15 15:30:00,3.346346e-08,1.0319869e-11,2.852619e-11,2623186.0,9.951745e-12,0.07120803,0.0069461884
2018-01-15 16:30:00,3.3573958e-08,9.3528735e-12,3.0418272e-11,1625599.5,7.278459e-12,0.07121517,0.0055276556
2018-01-15 17:30:00,3.3722056e-08,6.9682433e-12,3.4204382e-11,670121.75,3.939903e-12,0.071217656,0.003329536
2018-01-15 18:30:00,3.3876837e-08,2.5413755e-12,3.939764e-11,113209.75,1.0802111e-12,0.07121799,0.0009405525
2018-01-15 19:30:00,3.3990563e-08,2.5683316e-13,4.2681667e-11,6010.8853,1.6394695e-13,0.07121799,3.5003648e-06
2018-01-15 20:30:00,3.402926e-08,1.4855345e-13,4.8908225e-11,6384.262,1.829926e-13,0.07121799,0.0
2018-01-15 21:30:00,3.4045353e-08,1.2048751e-13,5.3060688e-11,6719.7446,1.938699e-13,0.07121799,0.0
2018-01-15 22:30:00,3.4061127e-08,1.1237684e-13,5.533802e-11,6890.2754,1.9950724e-13,0.07121799,0.0
2018-01-15 23:30:00,3.4084717e-08,1.0818536e-13,5.6295805e-11,6981.0347,2.0235209e-13,0.07121799,0.0
2018-01-16 00:30:00,3.41105e-08,1.0561514e-13,5.6539634e-11,7037.5176,2.0387529e-13,0.07121799,0.0
2018-01-16 01:30:00,3.413322e-08,1.0363329e-13,5.6355705e-11,7058.289,2.0414711e-13,0.07121799,0.0
2018-01-16 02:30:00,3.4145682e-08,1.0235778e-13,5.5968515e-11,7099.8564,2.0486398e-13,0.07121799,0.0
2018-01-16 03:30:00,3.4142296e-08,1.0176728e-13,5.5574927e-11,7175.5654,2.0653287e-13,0.07121799,0.0
2018-01-16 04:30:00,3.4124493e-08,1.0091741e-13,5.5151994e-11,7248.464,2.0824145e-13,0.07121799,0.0
2018-01-16 05:30:00,3.410245e-08,1.00051145e-13,5.4710042e-11,7389.759,2.120342e-13,0.07121799,0.0
2018-01-16 06:30:00,3.4085723e-08,9.90437e-14,5.4241108e-11,7583.0215,2.1719231e-13,0.07121799,0.0
2018-01-16 07:30:00,3.4071615e-08,9.861316e-14,5.381245e-11,7875.0737,2.2496913e-13,0.07121799,0.0
2018-01-16 08:30:00,3.4041754e-08,1.555927e-12,4.967575e-11,57703.91,7.8113357e-13,0.07121812,0.00046320353
2018-01-16 09:30:00,3.3999775e-08,8.87529e-12,4.3377135e-11,599353.8,3.9229986e-12,0.07121997,0.0034455305
2018-01-16 10:30:00,3.395942e-08,1.2524274e-11,3.7272532e-11,1680357.2,7.982202e-12,0.071226716,0.0061789323
2018-01-16 11:30:00,3.3894e-08,1.26990285e-11,3.2609165e-11,2842021.2,1.1444693e-11,0.07124024,0.0076540452
2018-01-16 12:30:00,3.3800966e-08,1.2064004e-11,2.9163123e-11,3761084.2,1.3847037e-11,0.07125987,0.008504165
2018-01-16 13:30:00,3.371156e-08,1.1488204e-11,2.725877e-11,4181875.8,1.4955558e-11,0.07128243,0.008842198
2018-01-16 14:30:00,3.3652306e-08,1.1103325e-11,2.6617578e-11,4002797.2,1.473896e-11,0.07130378,0.008690801
2018-01-16 15:30:00,3.365469e-08,1.0773937e-11,2.7371756e-11,3179957.5,1.2961556e-11,0.071319655,0.007876707
2018-01-16 16:30:00,3.371748e-08,1.0336283e-11,2.9414412e-11,2080240.5,1.004601e-11,0.07132872,0.006583352
2018-01-16 17:30:00,3.3831565e-08,8.3058655e-12,3.3552754e-11,934628.25,6.044168e-12,0.07133192,0.0042228387
2018-01-16 18:30:00,3.3969673e-08,3.037757e-12,3.9499244e-11,175150.6,1.9864902e-12,0.07133234,0.0011683307
2018-01-16 19:30:00,3.4076354e-08,2.1667669e-13,4.2948794e-11,12654.722,3.5037248e-13,0.07133234,4.5203237e-06
2018-01-16 20:30:00,3.4140655e-08,1.0960989e-13,4.8231866e-11,13370.543,3.8016224e-13,0.07133234,0.0
2018-01-16 21:30:00,3.419807e-08,9.016741e-14,5.179941e-11,13768.942,3.9235068e-13,0.07133234,0.0
2018-01-16 22:30:00,3.4236194e-08,8.5961925e-14,5.4062102e-11,13862.274,3.9547144e-13,0.07133234,0.0
2018-01-16 23:30:00,3.4268606e-08,8.383661e-14,5.5436353e-11,13904.752,3.9683556e-13,0.07133234,0.0
2018-01-17 00:30:00,3.4295454e-08,8.244195e-14,5.6253436e-11,13926.762,3.9749207e-13,0.07133234,0.0
2018-01-17 01:30:00,3.431551e-08,8.168178e-14,5.6746306e-11,13893.539,3.9663346e-13,0.07133234,0.0
2018-01-17 02:30:00,3.4329574e-08,8.145393e-14,5.7032882e-11,13826.219,3.9470423e-13,0.07133234,0.0
2018-01-17 03:30:00,3.433715e-08,8.1044776e-14,5.7211253e-11,13758.028,3.9259373e-13,0.07133234,0.0
2018-01-17 04:30:00,3.433648e-08,8.073451e-14,5.74479e-11,13756.023,3.9204954e-13,0.07133234,0.0
2018-01-17 05:30:00,3.4325556e-08,8.06694e-14,5.7480635e-11,13716.019,3.9057158e-13,0.07133234,0.0
2018-01-17 06:30:00,3.4299877e-08,8.0378446e-14,5.7413567e-11,13648.829,3.881585e-13,0.07133234,0.0
2018-01-17 07:30:00,3.4263227e-08,8.032327e-14,5.72051e-11,13595.8545,3.8631286e-13,0.07133234,0.0
2018-01-17 08:30:00,3.421678e-08,1.597161e-12,5.495338e-11,61710.734,9.65087e-13,0.07133248,0.00042065996
2018-01-17 09:30:00,3.4169453e-08,7.736895e-12,5.1676236e-11,477935.06,3.810179e-12,0.07133416,0.0024290916
2018-01-17 10:30:00,3.41404e-08,1.2671147e-11,4.602721e-11,1405341.9,7.579628e-12,0.07134032,0.00489479
2018-01-17 11:30:00,3.412546e-08,1.4218127e-11,3.9962873e-11,2532309.8,1.1065247e-11,0.0713532,0.0068112127
2018-01-17 12:30:00,3.4088174e-08,1.39650635e-11,3.509222e-11,3449358.0,1.3523038e-11,0.071372345,0.008018583
2018-01-17 13:30:00,3.4011258e-08,1.3184271e-11,3.213051e-11,3816541.5,1.44846175e-11,0.071394324,0.008432666
2018-01-17 14:30:00,3.3916272e-08,1.2476461e-11,3.0914136e-11,3593785.8,1.4019718e-11,0.07141483,0.00821536
2018-01-17 15:30:00,3.3872382e-08,1.1581524e-11,3.15787e-11,2761217.8,1.1949782e-11,0.07142968,0.0071415897
2018-01-17 16:30:00,3.387469e-08,1.0288745e-11,3.3980874e-11,1696787.6,8.800971e-12,0.071437806,0.005497574
2018-01-17 17:30:00,3.3901724e-08,7.363187e-12,3.8249626e-11,702623.4,4.939899e-12,0.071440585,0.0031758884
2018-01-17 18:30:00,3.3927456e-08,2.812197e-12,4.3073232e-11,136726.55,1.5840626e-12,0.07144098,0.0009726434
2018-01-17 19:30:00,3.392385e-08,2.0678622e-13,4.6101973e-11,10611.931,2.9523893e-13,0.07144098,4.220294e-06
2018-01-17 20:30:00,3.3872297e-08,1.2148968e-13,5.16988e-11,10958.58,3.1441226e-13,0.07144098,0.0
2018-01-17 21:30:00,3.3808114e-08,1.0478718e-13,5.571954e-11,10878.307,3.1385793e-13,0.07144098,0.0
2018-01-17 22:30:00,3.3731794e-08,1.0088487e-13,5.839122e-11,10523.87,3.0493595e-13,0.07144098,0.0
2018-01-17 23:30:00,3.3649926e-08,9.880934e-14,6.001665e-11,10098.321,2.93571e-13,0.07144098,0.0
2018-01-18 00:30:00,3.3566096e-08,9.7691325e-14,6.091029e-11,9664.419,2.816788e-13,0.07144098,0.0
2018-01-18 01:30:00,3.348113e-08,9.6759636e-14,6.139957e-11,9214.881,2.6916037e-13,0.07144098,0.0
2018-01-18 02:30:00,3.3394986e-08,9.834121e-14,6.154724e-11,8783.9795,2.570458e-13,0.07144098,0.0
2018-01-18 03:30:00,3.330778e-08,9.72903e-14,6.12837e-11,8384.993,2.4580042e-13,0.07144098,0.0
2018-01-18 04:30:00,3.321768e-08,9.766835e-14,6.0783184e-11,8000.4136,2.3493731e-13,0.07144098,0.0
2018-01-18 05:30:00,3.312333e-08,9.845752e-14,6.018235e-11,7650.4243,2.2513993e-13,0.07144098,0.0
2018-01-18 06:30:00,3.3024907e-08,9.953356e-14,5.954591e-11,7345.8496,2.1671105e-13,0.07144098,0.0
2018-01-18 07:30:00,3.292154e-08,1.0055153e-13,5.8929396e-11,7112.1533,2.1037879e-13,0.07144098,0.0
2018-01-18 08:30:00,3.2808078e-08,1.6345267e-12,5.2741804e-11,51457.92,6.6200485e-13,0.071441114,0.00045444322
2018-01-18 09:30:00,3.2688735e-08,7.584529e-12,4.6304276e-11,478666.1,3.0918965e-12,0.07144287,0.002681326
2018-01-18 10:30:00,3.257402e-08,1.16349265e-11,3.976906e-11,1417212.1,6.5750205e-12,0.07144924,0.005198578
2018-01-18 11:30:00,3.2461315e-08,1.2369414e-11,3.389657e-11,2505630.5,9.761678e-12,0.071462296,0.0069269217
2018-01-18 12:30:00,3.2322212e-08,1.1755422e-11,2.9576477e-11,3325512.2,1.1854849e-11,0.07148112,0.00787657
2018-01-18 13:30:00,3.2165705e-08,1.1013467e-11,2.685237e-11,3677934.0,1.27179595e-11,0.07150268,0.008275151
2018-01-18 14:30:00,3.2049723e-08,1.0336432e-11,2.5541054e-11,3458485.2,1.22720315e-11,0.07152281,0.008078914
2018-01-18 15:30:00,3.1996482e-08,9.801802e-12,2.5373398e-11,2795811.0,1.0710637e-11,0.07153826,0.0074434835
2018-01-18 16:30:00,3.1995512e-08,8.878887e-12,2.651559e-11,1760931.8,7.853604e-12,0.07154691,0.0060319924
